"model","logloss"
"amyloid_binary ~ ptau231 + ptau181 + GFAP + apoe_binary",0.287736016677244
"amyloid_binary ~ ptau231 + ptau181 + NFL + apoe_binary",0.29394805014799
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + apoe_binary",0.276575880523364
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + apoe_binary",0.282684607694646
"amyloid_binary ~ ptau231 + ptau181 + time_diff + apoe_binary",0.291906601084834
"amyloid_binary ~ ptau231 + ptau181 + sex + apoe_binary",0.295817578921209
"amyloid_binary ~ ptau231 + ptau181 + Calculated_Consensus_dx + apoe_binary",0.29314207226851
"amyloid_binary ~ ptau231 + pTau217 + GFAP + apoe_binary",0.172706140414382
"amyloid_binary ~ ptau231 + pTau217 + NFL + apoe_binary",0.172327768792882
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + apoe_binary",0.168492341498836
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + apoe_binary",0.174063151425348
"amyloid_binary ~ ptau231 + pTau217 + time_diff + apoe_binary",0.174896959081735
"amyloid_binary ~ ptau231 + pTau217 + sex + apoe_binary",0.174589998714254
"amyloid_binary ~ ptau231 + pTau217 + Calculated_Consensus_dx + apoe_binary",0.172163402126359
"amyloid_binary ~ ptau231 + GFAP + NFL + apoe_binary",0.294316358002149
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + apoe_binary",0.269668214547405
"amyloid_binary ~ ptau231 + GFAP + age_at_appointment + apoe_binary",0.282633382755967
"amyloid_binary ~ ptau231 + GFAP + time_diff + apoe_binary",0.291094534613136
"amyloid_binary ~ ptau231 + GFAP + sex + apoe_binary",0.295036148082103
"amyloid_binary ~ ptau231 + GFAP + Calculated_Consensus_dx + apoe_binary",0.292105316334359
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + apoe_binary",0.278841550129891
"amyloid_binary ~ ptau231 + NFL + age_at_appointment + apoe_binary",0.285238363910063
"amyloid_binary ~ ptau231 + NFL + time_diff + apoe_binary",0.298980725437046
"amyloid_binary ~ ptau231 + NFL + sex + apoe_binary",0.302433363262308
"amyloid_binary ~ ptau231 + NFL + Calculated_Consensus_dx + apoe_binary",0.297724716565897
"amyloid_binary ~ ptau231 + Ab_ratio + age_at_appointment + apoe_binary",0.270865214352014
"amyloid_binary ~ ptau231 + Ab_ratio + time_diff + apoe_binary",0.278333431600908
"amyloid_binary ~ ptau231 + Ab_ratio + sex + apoe_binary",0.280286469551913
"amyloid_binary ~ ptau231 + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.277477717405397
"amyloid_binary ~ ptau231 + age_at_appointment + time_diff + apoe_binary",0.28583159085927
"amyloid_binary ~ ptau231 + age_at_appointment + sex + apoe_binary",0.286917371816669
"amyloid_binary ~ ptau231 + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.285028162735847
"amyloid_binary ~ ptau231 + time_diff + sex + apoe_binary",0.300840193182292
"amyloid_binary ~ ptau231 + time_diff + Calculated_Consensus_dx + apoe_binary",0.294915351140823
"amyloid_binary ~ ptau231 + sex + Calculated_Consensus_dx + apoe_binary",0.299335002931048
"amyloid_binary ~ ptau181 + pTau217 + GFAP + apoe_binary",0.169363583067901
"amyloid_binary ~ ptau181 + pTau217 + NFL + apoe_binary",0.169232828478554
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + apoe_binary",0.162574331168744
"amyloid_binary ~ ptau181 + pTau217 + age_at_appointment + apoe_binary",0.170145621107627
"amyloid_binary ~ ptau181 + pTau217 + time_diff + apoe_binary",0.171568699338501
"amyloid_binary ~ ptau181 + pTau217 + sex + apoe_binary",0.17110095407238
"amyloid_binary ~ ptau181 + pTau217 + Calculated_Consensus_dx + apoe_binary",0.168364218552048
"amyloid_binary ~ ptau181 + GFAP + NFL + apoe_binary",0.299191269605081
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + apoe_binary",0.280032884089676
"amyloid_binary ~ ptau181 + GFAP + age_at_appointment + apoe_binary",0.290911252385382
"amyloid_binary ~ ptau181 + GFAP + time_diff + apoe_binary",0.295208896873728
"amyloid_binary ~ ptau181 + GFAP + sex + apoe_binary",0.299735638440587
"amyloid_binary ~ ptau181 + GFAP + Calculated_Consensus_dx + apoe_binary",0.298734247439568
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + apoe_binary",0.289136305748477
"amyloid_binary ~ ptau181 + NFL + age_at_appointment + apoe_binary",0.294915874619714
"amyloid_binary ~ ptau181 + NFL + time_diff + apoe_binary",0.303206252897695
"amyloid_binary ~ ptau181 + NFL + sex + apoe_binary",0.306867790963648
"amyloid_binary ~ ptau181 + NFL + Calculated_Consensus_dx + apoe_binary",0.304963474473833
"amyloid_binary ~ ptau181 + Ab_ratio + age_at_appointment + apoe_binary",0.282715862176802
"amyloid_binary ~ ptau181 + Ab_ratio + time_diff + apoe_binary",0.289257582292957
"amyloid_binary ~ ptau181 + Ab_ratio + sex + apoe_binary",0.29153761491831
"amyloid_binary ~ ptau181 + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.289989974134697
"amyloid_binary ~ ptau181 + age_at_appointment + time_diff + apoe_binary",0.294396689486555
"amyloid_binary ~ ptau181 + age_at_appointment + sex + apoe_binary",0.295855501830804
"amyloid_binary ~ ptau181 + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.294793739540754
"amyloid_binary ~ ptau181 + time_diff + sex + apoe_binary",0.305396681269298
"amyloid_binary ~ ptau181 + time_diff + Calculated_Consensus_dx + apoe_binary",0.302569992519374
"amyloid_binary ~ ptau181 + sex + Calculated_Consensus_dx + apoe_binary",0.307593968930799
"amyloid_binary ~ pTau217 + GFAP + NFL + apoe_binary",0.168098604863839
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + apoe_binary",0.165366603828363
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + apoe_binary",0.172087560339637
"amyloid_binary ~ pTau217 + GFAP + time_diff + apoe_binary",0.172894643999504
"amyloid_binary ~ pTau217 + GFAP + sex + apoe_binary",0.172406546507972
"amyloid_binary ~ pTau217 + GFAP + Calculated_Consensus_dx + apoe_binary",0.169487604051806
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + apoe_binary",0.166599111901018
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + apoe_binary",0.170165062150525
"amyloid_binary ~ pTau217 + NFL + time_diff + apoe_binary",0.172700033677406
"amyloid_binary ~ pTau217 + NFL + sex + apoe_binary",0.172266036496988
"amyloid_binary ~ pTau217 + NFL + Calculated_Consensus_dx + apoe_binary",0.169780479401599
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + apoe_binary",0.168007423056796
"amyloid_binary ~ pTau217 + Ab_ratio + time_diff + apoe_binary",0.168755149848952
"amyloid_binary ~ pTau217 + Ab_ratio + sex + apoe_binary",0.168231555325998
"amyloid_binary ~ pTau217 + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.165652061827443
"amyloid_binary ~ pTau217 + age_at_appointment + time_diff + apoe_binary",0.174062824153451
"amyloid_binary ~ pTau217 + age_at_appointment + sex + apoe_binary",0.173594806698999
"amyloid_binary ~ pTau217 + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.170850190472152
"amyloid_binary ~ pTau217 + time_diff + sex + apoe_binary",0.174820726559605
"amyloid_binary ~ pTau217 + time_diff + Calculated_Consensus_dx + apoe_binary",0.171968268775543
"amyloid_binary ~ pTau217 + sex + Calculated_Consensus_dx + apoe_binary",0.171642300620353
"amyloid_binary ~ GFAP + NFL + Ab_ratio + apoe_binary",0.310588473625994
"amyloid_binary ~ GFAP + NFL + age_at_appointment + apoe_binary",0.334409086297631
"amyloid_binary ~ GFAP + NFL + time_diff + apoe_binary",0.354428866431772
"amyloid_binary ~ GFAP + NFL + sex + apoe_binary",0.356594236039828
"amyloid_binary ~ GFAP + NFL + Calculated_Consensus_dx + apoe_binary",0.351495048894717
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + apoe_binary",0.302422141367742
"amyloid_binary ~ GFAP + Ab_ratio + time_diff + apoe_binary",0.309958874156003
"amyloid_binary ~ GFAP + Ab_ratio + sex + apoe_binary",0.311231408750432
"amyloid_binary ~ GFAP + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.308644755945572
"amyloid_binary ~ GFAP + age_at_appointment + time_diff + apoe_binary",0.33595741342838
"amyloid_binary ~ GFAP + age_at_appointment + sex + apoe_binary",0.336161950503366
"amyloid_binary ~ GFAP + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.333779709648437
"amyloid_binary ~ GFAP + time_diff + sex + apoe_binary",0.354026369651822
"amyloid_binary ~ GFAP + time_diff + Calculated_Consensus_dx + apoe_binary",0.348259706408142
"amyloid_binary ~ GFAP + sex + Calculated_Consensus_dx + apoe_binary",0.351679238659335
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + apoe_binary",0.320773721869273
"amyloid_binary ~ NFL + Ab_ratio + time_diff + apoe_binary",0.335663701773713
"amyloid_binary ~ NFL + Ab_ratio + sex + apoe_binary",0.336084508722404
"amyloid_binary ~ NFL + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.330481144752745
"amyloid_binary ~ NFL + age_at_appointment + time_diff + apoe_binary",0.351124623284143
"amyloid_binary ~ NFL + age_at_appointment + sex + apoe_binary",0.350865112110486
"amyloid_binary ~ NFL + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.346312890605392
"amyloid_binary ~ NFL + time_diff + sex + apoe_binary",0.380314933130547
"amyloid_binary ~ NFL + time_diff + Calculated_Consensus_dx + apoe_binary",0.370225739534053
"amyloid_binary ~ NFL + sex + Calculated_Consensus_dx + apoe_binary",0.372583701743891
"amyloid_binary ~ Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.321410218547928
"amyloid_binary ~ Ab_ratio + age_at_appointment + sex + apoe_binary",0.321187852638862
"amyloid_binary ~ Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.318098671153625
"amyloid_binary ~ Ab_ratio + time_diff + sex + apoe_binary",0.341644133683214
"amyloid_binary ~ Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.333519327732921
"amyloid_binary ~ Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.335145898497475
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + apoe_binary",0.170446525547778
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + apoe_binary",0.169607895709374
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + apoe_binary",0.163543338370875
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + age_at_appointment + apoe_binary",0.171281394236505
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + time_diff + apoe_binary",0.172488696930148
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + sex + apoe_binary",0.172070774106964
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Calculated_Consensus_dx + apoe_binary",0.169802686460872
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + apoe_binary",0.289291671072248
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + apoe_binary",0.269796532334023
"amyloid_binary ~ ptau231 + ptau181 + GFAP + age_at_appointment + apoe_binary",0.281082799999065
"amyloid_binary ~ ptau231 + ptau181 + GFAP + time_diff + apoe_binary",0.286198430498476
"amyloid_binary ~ ptau231 + ptau181 + GFAP + sex + apoe_binary",0.290066303085243
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Calculated_Consensus_dx + apoe_binary",0.288927501572158
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + apoe_binary",0.277813002406938
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + apoe_binary",0.283403001397626
"amyloid_binary ~ ptau231 + ptau181 + NFL + time_diff + apoe_binary",0.292732344812955
"amyloid_binary ~ ptau231 + ptau181 + NFL + sex + apoe_binary",0.296260080247914
"amyloid_binary ~ ptau231 + ptau181 + NFL + Calculated_Consensus_dx + apoe_binary",0.294102853544215
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + apoe_binary",0.27128803399423
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + time_diff + apoe_binary",0.277098102003447
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + sex + apoe_binary",0.278994204543475
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.277451296831229
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + time_diff + apoe_binary",0.283787396732881
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + sex + apoe_binary",0.284957968670637
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.284197022373272
"amyloid_binary ~ ptau231 + ptau181 + time_diff + sex + apoe_binary",0.294270391852278
"amyloid_binary ~ ptau231 + ptau181 + time_diff + Calculated_Consensus_dx + apoe_binary",0.291440637001323
"amyloid_binary ~ ptau231 + ptau181 + sex + Calculated_Consensus_dx + apoe_binary",0.295584327256615
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + apoe_binary",0.17037223418223
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + apoe_binary",0.168071485197167
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + apoe_binary",0.17488720739107
"amyloid_binary ~ ptau231 + pTau217 + GFAP + time_diff + apoe_binary",0.17545933313858
"amyloid_binary ~ ptau231 + pTau217 + GFAP + sex + apoe_binary",0.175073409203735
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Calculated_Consensus_dx + apoe_binary",0.172392497618758
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + apoe_binary",0.169352447304466
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + apoe_binary",0.172727102995713
"amyloid_binary ~ ptau231 + pTau217 + NFL + time_diff + apoe_binary",0.175031247678351
"amyloid_binary ~ ptau231 + pTau217 + NFL + sex + apoe_binary",0.174728856971721
"amyloid_binary ~ ptau231 + pTau217 + NFL + Calculated_Consensus_dx + apoe_binary",0.172480881927368
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + apoe_binary",0.170834762619935
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + time_diff + apoe_binary",0.171444382530203
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + sex + apoe_binary",0.170975639015286
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.168558822303623
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + time_diff + apoe_binary",0.176813620470542
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + sex + apoe_binary",0.176436705357473
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.173919372854919
"amyloid_binary ~ ptau231 + pTau217 + time_diff + sex + apoe_binary",0.177392993217575
"amyloid_binary ~ ptau231 + pTau217 + time_diff + Calculated_Consensus_dx + apoe_binary",0.174806156768013
"amyloid_binary ~ ptau231 + pTau217 + sex + Calculated_Consensus_dx + apoe_binary",0.174538770276942
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + apoe_binary",0.2694210515636
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + apoe_binary",0.280046500197183
"amyloid_binary ~ ptau231 + GFAP + NFL + time_diff + apoe_binary",0.292242028373083
"amyloid_binary ~ ptau231 + GFAP + NFL + sex + apoe_binary",0.296670176028626
"amyloid_binary ~ ptau231 + GFAP + NFL + Calculated_Consensus_dx + apoe_binary",0.293539213724285
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + apoe_binary",0.266902864547216
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + time_diff + apoe_binary",0.269941273501999
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + sex + apoe_binary",0.271739757870904
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.270690789134373
"amyloid_binary ~ ptau231 + GFAP + age_at_appointment + time_diff + apoe_binary",0.283564685497886
"amyloid_binary ~ ptau231 + GFAP + age_at_appointment + sex + apoe_binary",0.284908780366657
"amyloid_binary ~ ptau231 + GFAP + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.283938805128276
"amyloid_binary ~ ptau231 + GFAP + time_diff + sex + apoe_binary",0.293404107177244
"amyloid_binary ~ ptau231 + GFAP + time_diff + Calculated_Consensus_dx + apoe_binary",0.290225711625705
"amyloid_binary ~ ptau231 + GFAP + sex + Calculated_Consensus_dx + apoe_binary",0.294516363439615
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + age_at_appointment + apoe_binary",0.27164089252266
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + time_diff + apoe_binary",0.279448840511932
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + sex + apoe_binary",0.281195803062226
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.27883539764745
"amyloid_binary ~ ptau231 + NFL + age_at_appointment + time_diff + apoe_binary",0.286412520507282
"amyloid_binary ~ ptau231 + NFL + age_at_appointment + sex + apoe_binary",0.287496351061526
"amyloid_binary ~ ptau231 + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.285480001473364
"amyloid_binary ~ ptau231 + NFL + time_diff + sex + apoe_binary",0.301242812693949
"amyloid_binary ~ ptau231 + NFL + time_diff + Calculated_Consensus_dx + apoe_binary",0.296007462580709
"amyloid_binary ~ ptau231 + NFL + sex + Calculated_Consensus_dx + apoe_binary",0.300059564647727
"amyloid_binary ~ ptau231 + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.272723333628362
"amyloid_binary ~ ptau231 + Ab_ratio + age_at_appointment + sex + apoe_binary",0.273216779564075
"amyloid_binary ~ ptau231 + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.272170784705302
"amyloid_binary ~ ptau231 + Ab_ratio + time_diff + sex + apoe_binary",0.280728494358517
"amyloid_binary ~ ptau231 + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.277829977345974
"amyloid_binary ~ ptau231 + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.279926555132128
"amyloid_binary ~ ptau231 + age_at_appointment + time_diff + sex + apoe_binary",0.288115152922513
"amyloid_binary ~ ptau231 + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.285932135900946
"amyloid_binary ~ ptau231 + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.287428077081636
"amyloid_binary ~ ptau231 + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.297305909920765
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + apoe_binary",0.167654814378689
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + apoe_binary",0.161584576774674
"amyloid_binary ~ ptau181 + pTau217 + GFAP + age_at_appointment + apoe_binary",0.171188433086901
"amyloid_binary ~ ptau181 + pTau217 + GFAP + time_diff + apoe_binary",0.172327947357377
"amyloid_binary ~ ptau181 + pTau217 + GFAP + sex + apoe_binary",0.171734186625797
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Calculated_Consensus_dx + apoe_binary",0.168691368746906
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + apoe_binary",0.163804237033642
"amyloid_binary ~ ptau181 + pTau217 + NFL + age_at_appointment + apoe_binary",0.16931302591758
"amyloid_binary ~ ptau181 + pTau217 + NFL + time_diff + apoe_binary",0.172054255304128
"amyloid_binary ~ ptau181 + pTau217 + NFL + sex + apoe_binary",0.171585541174856
"amyloid_binary ~ ptau181 + pTau217 + NFL + Calculated_Consensus_dx + apoe_binary",0.169032079924783
